gender,nationality,age,education_level,education_field,marital_status,family_residence,region,department,contract_type,employment_type,employee_status,job_level,job_title,performance_rating,remote_status,business_trips,hours_worked,overtime_hours,hourly_rate,weekly_earnings,bonus,percent_salary_hike,annual_bonus,tenure_years,work-life_balance,distance_from_home
Male,Saudi,44,High School,Business,Unmarried,Other district,Dammam,HR,Permanent,FullTime,Active,L1,Analyst,1,Hybrid,Travels rarely,40.373,5.055,13.728,1047.723,0.0,0.097,0.0,4.89,3.208,16.477
Male,Saudi,38,High School,Social Science,Married,Within district,Dammam,IT,Permanent,FullTime,Active,L3,Designer,3,Hybrid,Travels rarely,38.364,2.707,23.159,3038.037,0.0,0.2,0.0,5.313,4.029,16.846
Female,Saudi,31,High School,Humanities,Unmarried,Within district,Khobar,HR,Internship,FullTime,Active,L1,Media,2,On Site,Travels often,41.361,12.753,10.802,399.475,0.015,0.0,136.516,13.337,2.585,13.315
Male,Expat_Asia,52,High School,Communication,Unmarried,Within district,Dammam,HR,Internship,FullTime,Active,L1,Sales,3,On Site,Travels rarely,40.559,8.541,15.151,879.08,0.033,0.111,1887.463,13.703,4.407,14.239
Male,Saudi,43,High School,Communication,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Designer,3,Hybrid,Travels rarely,40.064,5.004,14.866,748.138,0.238,0.0,13539.938,17.41,3.897,16.619
Female,Saudi,24,High School,Business,Unmarried,Within district,Buqaiq,HR,Internship,PartTime,Active,L1,Secretary,3,Remote,Travels rarely,21.481,4.659,13.733,329.686,0.0,0.0,0.0,10.869,4.239,27.139
Male,Saudi,38,High School,Communication,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Designer,3,Hybrid,Travels rarely,18.281,0.0,15.476,279.074,0.221,0.0,4198.432,11.975,3.301,22.893
Female,Expat_Arab,49,High School,Business,Unmarried,Within district,Dammam,HR,Internship,FullTime,Active,L1,Analyst,3,On Site,Travels rarely,38.815,7.053,15.088,1130.476,0.182,0.079,9566.534,13.766,2.923,12.807
Male,Saudi,47,High School,Humanities,Married,Within district,Dammam,IT,Permanent,FullTime,Active,L1,Media,3,Hybrid,Travels rarely,38.619,0.0,12.499,354.557,0.177,0.137,6657.635,16.033,3.535,20.578
Male,Saudi,33,Bachelors,Humanities,Married,Within district,Dammam,Finance,Permanent,PartTime,Active,L1,Media,3,On Site,Travels rarely,22.929,2.094,8.296,273.942,0.0,0.143,0.0,15.062,4.15,24.111
Male,Expat_Arab,41,High School,Business,Unmarried,Other district,Khobar,HR,Permanent,FullTime,Active,L1,Media,3,Remote,Travels rarely,38.397,4.39,17.023,885.834,0.062,0.18,4670.952,17.633,4.508,17.235
Female,Saudi,51,High School,Communication,Married,Within district,Dammam,HR,Internship,FullTime,Active,L1,Analyst,2,Hybrid,Travels rarely,38.966,0.118,11.123,322.389,0.0,0.0,0.0,6.999,3.45,30.422
Male,Saudi,33,High School,Humanities,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Designer,3,Hybrid,Travels rarely,39.718,1.964,12.781,394.663,0.0,0.114,0.0,7.493,2.984,12.067
Male,Expat_Arab,25,High School,Humanities,Unmarried,Other district,Khobar,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,39.612,0.0,16.026,676.579,0.0,0.0,0.0,4.54,3.175,16.144
Male,Saudi,49,PhD,STEM,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L3,Sales,3,Remote,Travels rarely,20.309,1.789,25.761,659.866,0.111,0.0,4729.982,15.757,3.944,19.554
Female,Expat_Arab,44,Bachelors,STEM,Married,Within district,Khobar,HR,Permanent,PartTime,Active,L1,Manager,3,Hybrid,Travels often,25.439,3.86,17.611,609.767,0.0,0.2,0.0,12.985,3.925,17.35
Male,Saudi,57,Bachelors,Humanities,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L2,Media,1,On Site,Travels rarely,39.906,11.748,11.25,851.666,0.123,0.103,7070.743,11.333,4.165,27.466
Male,Saudi,20,High School,Business,Married,Within district,Dammam,HR,Fixed Term,FullTime,Active,L2,Manager,4,Remote,Travels rarely,41.72,8.229,21.798,1050.711,0.167,0.068,5990.984,4.47,3.257,17.153
Male,Saudi,18,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Sales,3,On Site,Travels rarely,39.138,3.178,18.754,1012.208,0.008,0.062,607.242,10.761,3.517,20.141
Male,Saudi,21,High School,Communication,Married,Other district,Jubail,HR,Internship,FullTime,Active,L1,Media,3,On Site,Travels rarely,39.277,8.168,14.798,542.566,0.0,0.161,0.0,3.75,4.498,9.855
Female,Expat_Arab,53,High School,Communication,Unmarried,Other district,Dammam,HR,Internship,FullTime,Active,L2,Media,4,Hybrid,Travels often,39.737,7.984,17.552,963.665,0.113,0.0,3595.126,9.48,3.977,19.155
Male,Saudi,25,High School,Humanities,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Designer,4,On Site,Travels rarely,21.192,1.128,14.251,477.059,0.088,0.073,5180.419,12.25,3.361,26.963
Male,Saudi,46,High School,Humanities,Married,Within district,Alhasa,HR,Permanent,PartTime,Active,L3,Sales,4,Remote,Travels often,19.699,0.023,20.335,513.844,0.097,0.188,2456.91,11.715,2.802,20.309
Male,Saudi,37,High School,Humanities,Unmarried,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Sales,3,On Site,Travels rarely,16.255,0.129,15.299,656.065,0.091,0.027,3977.888,9.417,3.457,16.274
Female,Saudi,35,High School,STEM,Married,Other district,Alhasa,HR,Permanent,FullTime,Active,L2,Designer,3,On Site,Travels rarely,40.118,5.046,22.726,1251.13,0.0,0.05,0.0,16.646,3.107,23.469
Male,Saudi,47,High School,Humanities,Unmarried,Within district,Buqaiq,HR,Permanent,PartTime,Active,L1,Designer,3,On Site,Travels often,18.555,0.024,11.76,204.814,0.0,0.2,0.0,13.085,1.868,15.828
Male,Saudi,48,Bachelors,Humanities,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Secretary,3,On Site,Travels rarely,39.905,4.15,13.511,515.753,0.0,0.0,0.0,7.952,3.739,22.721
Male,Saudi,18,High School,Business,Unmarried,Other district,Dammam,HR,Permanent,FullTime,Active,L1,Sales,4,Remote,Travels rarely,40.49,11.001,11.309,595.919,0.171,0.0,4134.76,15.399,2.926,11.343
Male,Saudi,43,High School,STEM,Married,Other district,Alhasa,HR,Permanent,FullTime,Active,L1,Manager,3,On Site,Travels rarely,40.403,7.136,19.926,1106.408,0.0,0.0,0.0,5.243,4.737,11.513
Male,Saudi,24,Bachelors,Humanities,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Manager,3,On Site,Travels rarely,22.998,3.58,11.536,257.301,0.225,0.2,1869.868,12.136,2.628,24.973
Male,Saudi,30,High School,STEM,Married,Within district,Dammam,HR,Fixed Term,FullTime,Active,L1,Manager,3,Hybrid,Travels rarely,38.108,7.333,16.943,558.26,0.152,0.13,3910.882,18.636,3.826,19.473
Male,Saudi,45,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Designer,3,On Site,Travels rarely,39.832,0.0,13.489,405.918,0.056,0.0,707.532,7.823,4.538,16.225
Male,Saudi,28,High School,Social Science,Married,Within district,Dammam,HR,Internship,FullTime,Active,L1,Sales,2,On Site,Travels rarely,40.95,0.0,16.728,899.334,0.167,0.102,3934.389,11.706,4.648,10.281
Male,Saudi,31,High School,STEM,Married,Within district,Dammam,Finance,Permanent,FullTime,Non-Active,L1,Manager,3,On Site,Travels rarely,39.046,7.615,19.56,987.504,0.094,0.0,7894.115,25.037,3.411,18.83
Male,Saudi,34,High School,Business,Unmarried,Other district,Dammam,HR,Internship,PartTime,Active,L1,Media,3,On Site,Travels often,16.003,4.48,19.093,376.895,0.0,0.2,0.0,12.131,4.651,17.163
Male,Saudi,32,High School,Business,Unmarried,Within district,Dammam,HR,Internship,PartTime,Active,L1,Sales,2,Hybrid,Travels often,18.964,0.165,16.917,256.204,0.0,0.074,0.0,16.134,4.091,37.41
Male,Saudi,34,High School,Business,Married,Other district,Khobar,HR,Permanent,PartTime,Active,L1,Designer,3,Hybrid,Travels often,18.124,1.106,17.934,604.146,0.0,0.0,0.0,19.849,3.147,23.126
Male,Expat_Europe,23,High School,STEM,Married,Within district,Dammam,HR,Fixed Term,FullTime,Active,L1,Sales,3,Hybrid,Travels rarely,39.988,5.127,15.584,1362.276,0.0,0.051,0.0,9.457,4.739,31.139
Male,Saudi,47,High School,Social Science,Married,Within district,Dammam,HR,Fixed Term,FullTime,Active,L1,Media,3,Hybrid,Travels rarely,39.251,9.174,14.204,477.96,0.022,0.167,353.597,9.675,4.253,25.349
Male,Saudi,55,High School,Social Science,Married,Other district,Dammam,HR,Permanent,FullTime,Active,L1,Designer,3,On Site,Travels rarely,40.262,12.375,16.564,781.478,0.177,0.0,7136.992,18.046,4.168,21.133
Male,Saudi,30,High School,Business,Unmarried,Within district,Dammam,HR,Internship,FullTime,Active,L1,Designer,3,Hybrid,Travels rarely,39.901,1.271,18.481,1081.727,0.4,0.0,37948.001,9.205,2.305,12.391
Male,Expat_Asia,44,Bachelors,STEM,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Sales,3,Hybrid,Travels rarely,40.72,11.313,16.421,997.673,0.021,0.2,902.704,22.897,4.047,13.946
Male,Saudi,48,High School,Humanities,Unmarried,Within district,Dammam,HR,Zero Hours,PartTime,Active,L1,Media,2,Remote,Travels rarely,18.022,4.077,11.578,92.992,0.24,0.17,1088.793,15.419,3.395,18.959
Female,Saudi,27,High School,Communication,Married,Within district,Khobar,HR,Zero Hours,PartTime,Active,L1,Sales,2,On Site,Travels rarely,24.082,3.372,11.38,207.303,0.191,0.0,1945.394,27.766,3.111,20.51
Male,Expat_Arab,22,High School,STEM,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Designer,3,On Site,Travels rarely,39.758,4.314,12.099,495.313,0.0,0.023,0.0,17.307,3.359,18.526
Male,Saudi,53,Bachelors,Humanities,Married,Within district,Dammam,Sales,Permanent,FullTime,Active,L1,Manager,1,Hybrid,Travels rarely,40.181,2.201,12.425,736.726,0.0,0.0,0.0,35.056,3.559,28.635
Male,Saudi,51,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Designer,3,Hybrid,Travels rarely,39.878,2.312,16.978,939.373,0.213,0.2,12862.439,15.026,2.416,19.032
Female,Saudi,43,High School,Communication,Unmarried,Other district,Dammam,HR,Fixed Term,PartTime,Active,L1,Analyst,4,Hybrid,Travels rarely,18.876,3.29,13.275,290.94,0.163,0.129,2476.434,8.107,2.853,36.912
Male,Saudi,23,High School,Business,Married,Within district,Dammam,HR,Fixed Term,FullTime,Active,L2,Manager,2,On Site,Travels often,39.418,5.366,18.46,1258.91,0.0,0.08,0.0,6.873,4.466,23.172
Female,Saudi,52,High School,Communication,Unmarried,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Designer,3,Remote,Travels rarely,16.584,0.931,14.149,262.931,0.0,0.0,0.0,20.382,3.37,16.169
Male,Saudi,27,High School,Humanities,Unmarried,Other district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,Remote,Travels rarely,39.214,1.397,11.584,310.012,0.0,0.0,0.0,8.8,3.028,17.564
Male,Saudi,42,High School,Humanities,Married,Within district,Khobar,HR,Permanent,FullTime,Active,L1,Analyst,3,On Site,Travels rarely,39.938,0.136,13.171,212.868,0.0,0.0,0.0,5.91,4.362,22.223
Male,Saudi,41,High School,Humanities,Married,Within district,Dammam,HR,Zero Hours,FullTime,Active,L1,Designer,3,On Site,Travels rarely,40.87,4.315,11.368,942.973,0.178,0.129,9284.812,18.635,3.717,25.874
Female,Saudi,20,High School,STEM,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Manager,3,Hybrid,Travels often,21.291,1.889,20.149,603.564,0.0,0.164,0.0,29.434,3.646,15.471
Male,Saudi,36,High School,STEM,Unmarried,Within district,Dammam,HR,Internship,FullTime,Active,L1,Analyst,2,On Site,Travels rarely,40.688,0.296,22.123,1028.666,0.03,0.199,2320.679,20.061,4.49,24.49
Male,Saudi,35,Bachelors,Social Science,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,41.08,4.622,16.006,618.991,0.035,0.2,1105.045,11.82,4.181,16.849
Female,Saudi,29,High School,Social Science,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels often,38.7,0.0,16.282,968.389,0.0,0.065,0.0,23.248,4.099,21.603
Male,Saudi,45,High School,Business,Unmarried,Within district,Dammam,Finance,Permanent,FullTime,Active,L1,Media,4,On Site,Travels rarely,39.493,0.891,12.515,655.727,0.117,0.2,2500.928,13.177,3.769,19.445
Male,Saudi,21,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Designer,4,Hybrid,Travels rarely,38.995,6.293,12.653,674.596,0.156,0.0,1859.953,8.563,3.774,14.934
Female,Saudi,18,High School,Business,Unmarried,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Sales,3,On Site,Travels rarely,19.142,0.0,15.312,233.805,0.0,0.0,0.0,10.259,3.58,12.337
Female,Saudi,35,Bachelors,Humanities,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L2,Media,2,Hybrid,Travels rarely,41.898,1.351,12.252,814.693,0.301,0.0,16955.836,24.714,3.09,15.123
Male,Saudi,56,High School,Humanities,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,Hybrid,Travels rarely,40.173,5.359,11.584,515.195,0.275,0.13,6053.265,6.123,4.502,14.134
Male,Saudi,29,High School,STEM,Married,Within district,Dammam,IT,Permanent,FullTime,Active,L1,Designer,3,Remote,Travels rarely,40.512,5.95,13.727,481.616,0.0,0.198,0.0,21.542,4.254,17.866
Male,Saudi,33,High School,Humanities,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,Hybrid,Travels rarely,38.102,5.071,11.824,356.354,0.042,0.2,297.986,14.574,2.536,19.361
Female,Saudi,50,High School,Social Science,Unmarried,Within district,Khobar,HR,Internship,FullTime,Active,L1,Secretary,3,On Site,Travels often,38.919,6.506,11.086,415.095,0.076,0.0,1461.333,28.338,3.329,25.334
Female,Saudi,56,High School,Social Science,Married,Within district,Buqaiq,HR,Permanent,FullTime,Active,L2,Secretary,3,On Site,Travels often,41.447,3.751,18.25,1403.996,0.0,0.148,0.0,11.83,4.842,22.535
Male,Expat_Asia,43,High School,Humanities,Unmarried,Within district,Dammam,HR,Fixed Term,FullTime,Active,L1,Sales,2,Remote,Travels rarely,38.947,2.172,10.347,246.954,0.0,0.0,0.0,17.827,3.403,22.132
Female,Saudi,49,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L2,Media,3,On Site,Travels rarely,41.375,11.852,20.137,1530.255,0.159,0.032,7270.396,7.693,3.819,15.727
Male,Saudi,34,High School,Business,Married,Within district,Khobar,HR,Permanent,FullTime,Active,L1,Analyst,5,Hybrid,Travels rarely,40.152,4.002,15.581,480.26,0.258,0.2,3412.515,8.781,4.918,18.116
Male,Expat_Arab,55,High School,Business,Married,Within district,Dammam,Finance,Permanent,FullTime,Active,L1,Analyst,5,Hybrid,Travels rarely,39.423,14.064,14.724,589.339,0.111,0.2,2014.81,18.818,3.564,23.396
Male,Saudi,59,Masters,Business,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Designer,4,Hybrid,Travels rarely,20.961,0.357,18.79,378.841,0.071,0.098,1436.51,9.184,2.974,19.951
Female,Saudi,35,Bachelors,Communication,Unmarried,Within district,Jubail,Sales,Permanent,FullTime,Active,L1,Media,1,Remote,Travels often,40.165,5.212,10.816,488.363,0.0,0.103,0.0,9.423,2.959,18.984
Male,Saudi,23,High School,Communication,Married,Within district,Alhasa,HR,Permanent,FullTime,Active,L1,Designer,2,On Site,Travels rarely,39.936,4.004,8.927,424.857,0.0,0.059,0.0,9.089,4.72,15.819
Female,Saudi,56,High School,Communication,Unmarried,Within district,Dammam,IT,Internship,PartTime,Active,L1,Media,5,Hybrid,Travels rarely,24.046,0.985,14.615,117.719,0.301,0.2,1559.156,15.878,4.503,12.823
Female,Saudi,50,High School,Social Science,Unmarried,Within district,Dammam,HR,Fixed Term,PartTime,Active,L1,Media,3,Hybrid,Travels rarely,23.215,4.416,12.898,167.517,0.0,0.2,0.0,28.917,2.43,16.66
Male,Saudi,51,Bachelors,Communication,Unmarried,Within district,Dammam,HR,Fixed Term,FullTime,Non-Active,L1,Secretary,3,Hybrid,Travels rarely,40.021,4.923,13.845,706.183,0.0,0.177,0.0,15.723,3.818,22.734
Male,Expat_Asia,41,High School,Business,Unmarried,Within district,Dammam,HR,Fixed Term,FullTime,Active,L1,Manager,3,Hybrid,Travels rarely,39.038,4.382,15.785,441.845,0.03,0.043,357.788,10.194,4.293,16.784
Male,Saudi,37,High School,STEM,Unmarried,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Sales,3,On Site,Travels often,23.06,0.425,13.701,279.113,0.065,0.105,992.539,25.177,3.719,17.434
Female,Saudi,54,High School,Business,Married,Within district,Dammam,HR,Internship,FullTime,Non-Active,L1,Media,3,Hybrid,Travels rarely,42.04,0.714,17.188,1346.572,0.0,0.2,0.0,12.277,5.0,20.174
Male,Saudi,47,High School,Social Science,Unmarried,Other district,Dammam,HR,Permanent,FullTime,Active,L1,Designer,3,Hybrid,Travels rarely,39.731,7.622,15.036,763.557,0.0,0.043,0.0,24.963,3.666,14.815
Female,Saudi,34,High School,Humanities,Married,Within district,Khobar,HR,Permanent,FullTime,Active,L1,Sales,3,Hybrid,Travels often,40.032,9.097,10.931,200.364,0.263,0.0,1979.598,29.739,3.241,16.816
Male,Saudi,29,High School,Social Science,Married,Other district,Khobar,HR,Permanent,FullTime,Active,L1,Analyst,3,Remote,Travels often,39.656,11.748,14.806,625.516,0.316,0.2,25821.277,19.018,3.53,24.976
Male,Saudi,18,High School,Business,Married,Within district,Dammam,HR,Internship,FullTime,Active,L1,Designer,5,On Site,Travels often,40.697,11.23,15.075,324.286,0.0,0.2,0.0,28.586,3.283,25.959
Male,Expat_US,18,High School,Communication,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Manager,2,On Site,Travels rarely,15.617,0.234,12.855,151.202,0.039,0.085,142.356,14.361,2.917,23.395
Male,Saudi,35,High School,Communication,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Designer,3,On Site,Travels often,20.916,1.114,15.379,265.18,0.0,0.0,0.0,4.039,2.699,13.424
Male,Saudi,31,High School,Business,Unmarried,Within district,Alhasa,HR,Permanent,FullTime,Active,L1,Secretary,3,Hybrid,Travels rarely,40.532,3.82,15.233,313.324,0.23,0.0,6638.132,11.343,2.879,23.807
Male,Saudi,61,High School,Business,Married,Within district,Dammam,Finance,Fixed Term,PartTime,Active,L1,Media,1,Hybrid,Travels rarely,17.259,0.432,15.907,263.254,0.0,0.074,0.0,7.891,3.886,24.157
Male,Saudi,62,High School,Humanities,Married,Within district,Dammam,HR,Zero Hours,PartTime,Active,L1,Media,3,Hybrid,Travels rarely,22.574,0.458,11.095,138.144,0.0,0.101,0.0,13.799,3.574,21.124
Male,Saudi,53,High School,Humanities,Married,Other district,Dammam,HR,Permanent,PartTime,Active,L1,Media,2,Hybrid,Travels rarely,22.551,0.018,13.19,225.207,0.059,0.0,329.015,21.076,2.376,37.993
Male,Saudi,45,High School,Humanities,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Designer,3,On Site,Travels rarely,39.418,4.873,15.065,629.125,0.044,0.0,1066.516,26.654,3.799,19.441
Male,Saudi,34,High School,Social Science,Unmarried,Within district,Dammam,HR,Zero Hours,PartTime,Active,L1,Media,3,On Site,Travels rarely,15.263,3.068,15.445,186.469,0.352,0.179,7045.187,27.314,3.153,24.226
Male,Saudi,49,High School,STEM,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,Hybrid,Travels rarely,40.345,2.868,15.744,516.149,0.15,0.0,4188.771,15.668,3.015,26.683
Male,Expat_Arab,62,High School,Communication,Unmarried,Within district,Khobar,HR,Permanent,FullTime,Active,L1,Sales,3,Hybrid,Travels rarely,39.572,0.66,14.785,626.876,0.0,0.076,0.0,14.675,3.489,17.704
Female,Saudi,20,Bachelors,Business,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Sales,4,On Site,Travels often,18.698,0.988,17.082,349.985,0.217,0.0,2147.943,24.103,2.045,16.718
Male,Saudi,38,High School,Humanities,Married,Other district,Dammam,HR,Permanent,PartTime,Active,L1,Designer,5,On Site,Travels often,17.465,0.713,11.5,412.674,0.084,0.2,1095.289,7.947,4.667,21.67
Male,Saudi,32,Bachelors,STEM,Unmarried,Other district,Dammam,HR,Fixed Term,FullTime,Active,L1,Designer,3,On Site,Travels rarely,41.404,1.64,19.318,604.458,0.319,0.043,8577.722,9.826,3.16,20.384
Female,Saudi,46,High School,Communication,Married,Within district,Dammam,Finance,Internship,FullTime,Active,L1,Analyst,3,On Site,Travels rarely,39.756,7.868,12.364,503.187,0.0,0.019,0.0,30.611,5.0,20.899
Male,Saudi,25,High School,Social Science,Unmarried,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Designer,3,On Site,Travels rarely,25.306,0.252,13.872,402.703,0.0,0.107,0.0,18.148,4.271,12.751
Male,Expat_Arab,31,High School,Communication,Unmarried,Within district,Dammam,HR,Internship,PartTime,Non-Active,L1,Designer,1,Hybrid,Travels rarely,22.879,1.916,11.12,511.903,0.124,0.0,4486.141,9.544,4.628,11.686
Male,Saudi,65,High School,Business,Unmarried,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Sales,2,On Site,Travels rarely,24.867,5.981,18.274,409.639,0.329,0.029,6081.578,16.062,3.215,18.122
