gender,nationality,age,education_level,education_field,marital_status,family_residence,region,department,contract_type,employment_type,employee_status,job_level,job_title,performance_rating,remote_status,business_trips,hours_worked,overtime_hours,hourly_rate,weekly_earnings,bonus,percent_salary_hike,tenure_years,work-life_balance,distance_from_home
Female,Saudi,19,High School,Business,Unmarried,Other district,Khobar,HR,Internship,PartTime,Active,L1,Media,4,Hybrid,Travels rarely,24.365,2.968,14.872,200.331,0.0,0.08,10.88,2.812,20.768
Male,Saudi,31,Bachelors,Humanities,Unmarried,Within district,Riyadh,Finance,Permanent,PartTime,Active,L1,Designer,4,Hybrid,Travels often,23.028,3.391,12.916,124.592,0.025,0.193,11.509,3.839,18.77
Male,Expat_US,18,High School,Communication,Unmarried,Within district,Dammam,HR,Internship,PartTime,Active,L1,Sales,3,Remote,Travels often,40.071,2.72,12.431,202.057,0.0,0.124,11.379,4.279,13.826
Male,Saudi,19,High School,Humanities,Unmarried,Other district,Khobar,HR,Fixed Term,PartTime,Active,L1,Designer,5,On Site,Travels rarely,23.51,3.067,11.794,160.932,0.08,0.148,17.0,4.336,14.568
Female,Expat_Arab,57,High School,Social Science,Married,Within district,Dammam,HR,Fixed Term,FullTime,Active,L2,Designer,1,Remote,Travels rarely,39.784,1.081,20.292,3106.094,0.061,0.089,12.72,3.638,24.598
Male,Expat_Arab,48,PhD,Communication,Married,Within district,Dammam,IT,Fixed Term,FullTime,Active,L4,Manager,3,On Site,Travels often,39.858,8.632,21.184,3224.125,0.171,0.0,23.777,4.705,29.47
Male,Expat_Arab,62,High School,Humanities,Married,Within district,Khobar,HR,Permanent,FullTime,Non-Active,L5,Designer,3,Hybrid,Travels rarely,40.492,0.048,21.605,489.498,0.103,0.013,12.251,4.081,9.685
Male,Saudi,52,High School,Communication,Married,Within district,Dammam,Sales,Internship,PartTime,Active,L1,Designer,3,Hybrid,Travels often,22.505,3.959,13.748,180.932,0.032,0.001,13.75,4.413,5.097
Male,Saudi,43,High School,Business,Unmarried,Within district,Dammam,HR,Internship,FullTime,Active,L1,Sales,2,Remote,Travels often,42.128,13.822,20.934,958.095,0.186,0.071,8.795,2.932,15.33
Female,Expat_Arab,33,Bachelors,Humanities,Married,Within district,Dammam,Finance,Permanent,FullTime,Active,L1,Secretary,4,Hybrid,Travels rarely,41.977,8.307,14.231,910.897,0.173,0.0,7.092,4.027,15.155
Female,Saudi,44,Masters,Communication,Married,Within district,Dammam,HR,Internship,PartTime,Active,L1,Designer,3,Hybrid,Travels rarely,21.912,4.781,11.117,196.73,0.0,0.0,13.765,3.797,20.743
Male,Saudi,24,High School,STEM,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Designer,3,On Site,Travels often,39.896,14.278,13.941,564.175,0.0,0.001,9.055,4.079,28.664
Male,Saudi,22,High School,Communication,Unmarried,Within district,Jubail,Finance,Internship,FullTime,Active,L3,Designer,4,On Site,Travels rarely,42.054,12.102,13.006,543.207,0.112,0.0,26.968,3.696,17.699
Male,Expat_Arab,19,Bachelors,Humanities,Unmarried,Within district,Dammam,HR,Internship,PartTime,Active,L1,Designer,3,Hybrid,Travels rarely,20.391,3.455,17.489,249.383,0.014,0.149,15.987,4.318,21.143
Male,Expat_US,57,High School,Business,Married,Within district,Dammam,HR,Fixed Term,FullTime,Active,L1,Media,3,Hybrid,Travels rarely,38.823,11.908,17.352,768.327,0.174,0.0,6.896,4.839,14.747
Male,Expat_Arab,63,High School,Humanities,Unmarried,Other district,Dammam,HR,Fixed Term,FullTime,Active,L3,Analyst,5,On Site,Travels often,41.006,9.689,21.641,3452.053,0.124,0.0,15.908,3.778,15.435
Male,Saudi,54,High School,STEM,Married,Within district,Dammam,IT,Internship,FullTime,Active,L2,Designer,3,On Site,Travels rarely,40.483,10.184,15.536,293.112,0.0,0.0,10.015,2.442,22.534
Female,Saudi,33,High School,STEM,Unmarried,Within district,Dammam,Management,Permanent,FullTime,Active,L1,Designer,1,Hybrid,Travels often,40.051,4.381,19.428,754.806,0.081,0.017,11.626,3.573,23.876
Male,Expat_Arab,53,High School,Business,Unmarried,Within district,Dammam,HR,Fixed Term,FullTime,Active,L4,Designer,3,Hybrid,Travels rarely,41.008,12.501,17.362,1006.633,0.087,0.0,26.267,4.273,14.117
Male,Expat_Asia,25,High School,Humanities,Married,Within district,Dammam,Finance,Fixed Term,FullTime,Active,L1,Media,3,Hybrid,Travels rarely,39.235,4.958,16.253,805.993,0.061,0.0,24.456,3.646,22.689
Male,Saudi,22,Bachelors,Business,Unmarried,Within district,Dammam,Finance,Permanent,PartTime,Active,L1,Media,3,Remote,Travels rarely,23.818,9.847,15.941,286.107,0.0,0.2,19.191,1.181,17.751
Male,Saudi,47,High School,STEM,Unmarried,Other district,Dammam,HR,Internship,FullTime,Active,L2,Sales,2,Remote,Travels often,40.348,9.677,14.534,789.668,0.126,0.039,12.154,4.052,21.463
Male,Saudi,25,High School,Business,Unmarried,Within district,Dammam,Accounting,Fixed Term,PartTime,Active,L1,Analyst,4,Remote,Travels rarely,26.789,1.178,10.658,553.63,0.136,0.2,6.724,3.677,20.63
Female,Saudi,32,Bachelors,Communication,Unmarried,Within district,Khobar,HR,Zero Hours,FullTime,Non-Active,L1,Designer,3,Hybrid,Travels often,41.521,8.415,12.763,468.605,0.068,0.197,16.049,4.324,19.973
Male,Expat_Arab,20,High School,Business,Unmarried,Within district,Khobar,Finance,Internship,PartTime,Active,L1,Designer,3,Hybrid,Travels rarely,25.88,0.908,13.31,217.316,0.0,0.087,10.783,4.412,21.316
Male,Expat_US,29,High School,Business,Married,Other district,Dammam,HR,Internship,FullTime,Active,L1,Sales,3,On Site,Travels often,39.592,12.435,16.411,907.339,0.014,0.066,28.505,3.974,26.865
Male,Saudi,53,Bachelors,Communication,Unmarried,Within district,Dammam,Finance,Internship,FullTime,Active,L1,Designer,3,On Site,Travels often,40.064,0.016,12.121,404.571,0.068,0.055,14.142,4.419,6.677
Male,Saudi,37,High School,Business,Married,Within district,Dammam,Finance,Permanent,FullTime,Active,L1,Sales,3,Remote,Travels rarely,39.939,4.561,16.6,691.778,0.002,0.197,8.548,4.103,24.217
Female,Saudi,23,High School,Communication,Unmarried,Within district,Buqaiq,HR,Fixed Term,PartTime,Active,L2,Designer,4,Hybrid,Travels often,42.234,2.978,15.646,798.252,0.166,0.2,14.958,4.0,9.912
Female,Expat_Asia,62,High School,Business,Married,Within district,Khobar,HR,Permanent,FullTime,Active,L3,Designer,3,On Site,Travels rarely,39.261,16.802,16.523,2624.238,0.103,0.197,15.504,2.711,29.223
Male,Saudi,58,High School,Social Science,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Designer,2,Remote,Travels often,41.145,10.868,18.383,1675.034,0.0,0.185,12.262,4.076,25.315
Female,Saudi,47,High School,STEM,Married,Within district,Khobar,Finance,Internship,PartTime,Active,L1,Analyst,4,On Site,Travels often,22.111,4.183,13.992,261.343,0.0,0.001,12.86,4.052,20.135
Female,Saudi,28,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Designer,3,On Site,Travels often,41.811,4.476,15.954,521.694,0.0,0.001,28.83,3.741,17.99
Male,Saudi,27,High School,Humanities,Unmarried,Within district,Dammam,HR,Internship,FullTime,Active,L1,Manager,2,Remote,Travels rarely,40.099,7.023,11.303,474.625,0.185,0.06,17.19,2.956,10.612
Female,Saudi,68,High School,Business,Married,Within district,Dammam,HR,Fixed Term,FullTime,Active,L1,Analyst,3,On Site,Travels often,41.751,8.185,15.547,518.169,0.0,0.134,13.258,4.432,13.705
Male,Expat_US,43,High School,Social Science,Married,Other district,Dammam,HR,Permanent,PartTime,Active,L1,Secretary,1,Remote,Travels rarely,18.591,0.115,16.545,325.055,0.0,0.0,18.291,3.993,27.032
Female,Saudi,33,High School,STEM,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Manager,3,Hybrid,Travels often,40.591,12.936,16.926,441.25,0.27,0.0,9.219,4.313,19.306
Female,Expat_Arab,62,High School,Social Science,Married,Within district,Dammam,Sales,Internship,PartTime,Active,L1,Media,3,On Site,Travels rarely,24.944,4.08,13.542,550.463,0.0,0.2,15.508,2.453,23.928
Male,Saudi,28,High School,Humanities,Married,Within district,Jeddah,Finance,Internship,FullTime,Active,L2,Designer,3,Remote,Travels rarely,40.466,4.462,12.894,467.667,0.132,0.198,10.438,3.71,10.636
Male,Saudi,18,High School,Business,Unmarried,Other district,Alhasa,HR,Fixed Term,FullTime,Active,L5,Designer,1,On Site,Travels rarely,42.007,11.43,62.432,3862.361,0.154,0.2,10.664,4.413,14.763
Male,Expat_Arab,46,High School,Communication,Married,Within district,Buqaiq,Finance,Permanent,PartTime,Active,L1,Secretary,3,Remote,Travels often,19.898,1.261,17.658,335.125,0.0,0.198,10.309,3.927,23.384
Male,Saudi,40,High School,Business,Unmarried,Within district,Dammam,HR,Fixed Term,PartTime,Active,L1,Designer,3,On Site,Travels rarely,41.661,10.756,16.331,589.302,0.001,0.001,14.668,3.554,18.736
Male,Saudi,36,High School,Business,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,Remote,Travels often,21.734,8.581,16.758,386.615,0.064,0.081,23.887,4.095,21.238
Male,Saudi,37,High School,STEM,Unmarried,Other district,Jeddah,HR,Permanent,FullTime,Active,L2,Analyst,3,Hybrid,Travels often,39.346,13.044,22.521,739.323,0.0,0.199,14.385,4.037,16.713
Female,Expat_Europe,36,High School,Communication,Unmarried,Within district,Dammam,Finance,Permanent,FullTime,Active,L1,Media,4,Hybrid,Travels rarely,39.982,9.888,12.557,408.44,0.001,0.0,8.994,1.813,18.159
Male,Saudi,44,High School,Business,Unmarried,Within district,Dammam,HR,Zero Hours,FullTime,Active,L5,Designer,3,On Site,Travels rarely,41.109,2.178,58.404,8084.31,0.061,0.179,10.309,2.825,22.234
Male,Expat_Europe,54,High School,Business,Married,Within district,Buqaiq,Finance,Permanent,FullTime,Active,L1,Media,4,On Site,Travels often,39.898,6.116,16.346,734.691,0.069,0.172,11.72,2.405,5.318
Male,Saudi,24,High School,Business,Married,Within district,Khobar,HR,Permanent,FullTime,Active,L1,Secretary,5,On Site,Travels rarely,39.989,3.282,16.039,723.636,0.109,0.178,13.385,3.887,17.544
Male,Expat_Europe,35,Bachelors,Social Science,Married,Within district,Dammam,HR,Internship,FullTime,Active,L1,Designer,3,Remote,Travels often,41.572,14.956,13.154,510.207,0.24,0.0,30.828,4.639,12.35
Female,Saudi,18,High School,Business,Unmarried,Within district,Jubail,HR,Permanent,FullTime,Active,L4,Media,3,Remote,Travels rarely,40.175,5.177,17.814,1899.63,0.023,0.0,6.649,4.327,18.384
Male,Expat_Asia,47,High School,Communication,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Manager,3,Remote,Travels rarely,41.016,14.489,16.978,34461.948,0.039,0.197,10.087,3.058,15.692
Female,Saudi,39,High School,Business,Unmarried,Other district,Dammam,HR,Internship,PartTime,Active,L2,Media,3,On Site,Travels often,21.662,4.577,53.048,497.294,0.042,0.168,26.317,3.944,6.966
Male,Saudi,22,High School,Humanities,Unmarried,Within district,Dammam,Finance,Permanent,FullTime,Active,L1,Designer,3,On Site,Travels often,41.27,2.316,11.658,534.247,0.101,0.0,9.287,4.148,11.035
Female,Expat_Arab,29,High School,Business,Unmarried,Within district,Dammam,IT,Permanent,FullTime,Active,L1,Designer,3,Hybrid,Travels rarely,40.623,11.4,13.823,307.04,0.0,0.038,31.786,4.065,18.006
Male,Saudi,28,High School,Business,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Manager,3,On Site,Travels rarely,40.529,9.811,17.677,616.15,0.002,0.0,24.956,4.496,17.495
Male,Expat_Asia,53,High School,STEM,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Secretary,1,Hybrid,Travels often,41.142,11.881,15.213,984.603,0.085,0.077,25.96,4.098,29.777
Male,Expat_Europe,33,High School,Communication,Unmarried,Within district,Dammam,Finance,Internship,PartTime,Active,L1,Media,4,On Site,Travels often,20.794,1.118,13.593,246.755,0.11,0.176,15.254,3.852,21.34
Male,Expat_Asia,28,High School,Business,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L5,Designer,3,Hybrid,Travels often,41.154,11.971,14.736,427.395,0.109,0.001,25.795,4.163,24.98
Female,Expat_Asia,61,High School,Humanities,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Secretary,1,Remote,Travels rarely,41.041,8.788,9.978,401.284,0.001,0.065,27.615,4.62,27.62
Female,Expat_Arab,42,High School,Business,Married,Other district,Dammam,IT,Internship,PartTime,Active,L1,Secretary,5,Remote,Travels rarely,26.479,8.89,17.631,306.254,0.052,0.0,26.892,4.001,22.75
Female,Expat_Arab,37,Masters,Humanities,Unmarried,Within district,Jeddah,HR,Fixed Term,FullTime,Active,L2,Secretary,3,Remote,Travels rarely,41.264,4.558,14.053,739.166,0.0,0.198,17.644,4.237,22.38
Female,Expat_Arab,36,PhD,Business,Married,Within district,Dammam,HR,Internship,PartTime,Active,L1,Designer,3,On Site,Travels rarely,24.644,0.942,13.11,364.488,0.0,0.001,12.666,2.789,31.338
Male,Saudi,32,Masters,Social Science,Unmarried,Within district,Dammam,Finance,Permanent,FullTime,Active,L1,Secretary,5,On Site,Travels often,40.701,6.238,14.484,386.344,0.0,0.115,13.773,4.125,12.065
Male,Saudi,21,Masters,Humanities,Unmarried,Within district,Dammam,HR,Fixed Term,FullTime,Non-Active,L1,Designer,3,Remote,Travels often,40.71,14.254,12.906,439.678,0.0,0.198,17.282,2.626,16.966
Male,Expat_US,18,High School,Communication,Married,Within district,Buqaiq,HR,Permanent,FullTime,Active,L4,Analyst,3,Remote,Travels rarely,39.565,4.038,18.327,390.911,0.158,0.0,18.023,2.814,22.42
Male,Saudi,29,High School,Humanities,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L2,Designer,3,On Site,Travels often,40.994,15.205,13.801,534.425,0.101,0.0,16.405,4.487,15.679
Female,Saudi,59,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Sales,3,Remote,Travels rarely,40.212,4.753,16.649,394.999,0.0,0.0,19.996,2.859,29.29
Male,Expat_US,27,High School,Humanities,Unmarried,Within district,Buqaiq,HR,Fixed Term,FullTime,Active,L1,Media,3,On Site,Travels often,41.343,14.632,17.946,628.195,0.0,0.0,5.945,4.032,16.785
Male,Expat_US,27,High School,Humanities,Married,Within district,Dammam,HR,Fixed Term,FullTime,Active,L1,Designer,2,On Site,Travels rarely,40.278,2.363,14.435,735.062,0.0,0.0,17.499,4.957,29.416
Male,Saudi,40,High School,Business,Married,Within district,Dammam,IT,Internship,PartTime,Active,L2,Designer,5,Remote,Travels often,40.979,3.993,20.071,1425.54,0.087,0.001,6.342,4.073,16.214
Male,Expat_Arab,27,High School,Business,Married,Within district,Dammam,Management,Permanent,FullTime,Active,L1,Media,3,Remote,Travels rarely,41.393,14.088,14.129,558.044,0.03,0.05,15.433,4.309,27.152
Female,Saudi,57,High School,STEM,Unmarried,Within district,Dammam,Finance,Internship,FullTime,Active,L1,Designer,3,Remote,Travels rarely,42.802,18.926,42.94,801.207,0.0,0.2,10.477,4.667,19.67
Male,Saudi,46,High School,Business,Married,Within district,Buqaiq,HR,Internship,FullTime,Active,L2,Media,3,Hybrid,Travels rarely,38.334,2.022,23.813,2100.417,0.062,0.0,22.957,4.23,11.616
Female,Saudi,19,High School,Social Science,Unmarried,Within district,Dammam,HR,Internship,PartTime,Active,L1,Designer,3,Remote,Travels often,16.352,0.207,14.78,268.969,0.04,0.035,12.426,4.145,13.183
Male,Saudi,31,High School,Business,Unmarried,Within district,Dammam,IT,Permanent,PartTime,Active,L1,Analyst,3,Remote,Travels rarely,24.042,1.088,14.922,350.005,0.0,0.086,18.613,3.793,23.515
Male,Saudi,31,High School,Humanities,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Designer,3,On Site,Travels rarely,40.287,6.258,13.239,418.941,0.0,0.17,20.138,4.393,12.085
Male,Expat_Arab,42,High School,Business,Married,Within district,Khobar,HR,Permanent,PartTime,Active,L3,Analyst,5,On Site,Travels rarely,22.124,2.933,24.816,1447.061,0.0,0.176,12.391,1.775,21.086
Male,Saudi,44,Bachelors,Humanities,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,40.989,7.836,13.029,466.741,0.053,0.0,8.994,4.193,27.551
Female,Saudi,64,High School,STEM,Unmarried,Within district,Dammam,Finance,Internship,PartTime,Active,L1,Designer,4,Remote,Travels often,20.781,2.698,13.763,9797.068,0.169,0.0,11.456,3.773,15.866
Male,Saudi,57,High School,STEM,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L2,Manager,3,Hybrid,Travels rarely,40.546,9.888,16.921,825.062,0.065,0.0,9.483,4.107,15.22
Male,Saudi,18,High School,Communication,Married,Within district,Dammam,HR,Fixed Term,PartTime,Active,L1,Analyst,3,Hybrid,Travels often,41.211,1.038,12.776,377.024,0.074,0.001,12.774,1.732,25.36
Male,Saudi,18,High School,STEM,Married,Within district,Buqaiq,HR,Fixed Term,PartTime,Active,L2,Manager,3,On Site,Travels rarely,40.547,2.075,20.986,1908.158,0.001,0.2,27.931,4.263,11.018
Male,Saudi,29,High School,STEM,Unmarried,Within district,Khobar,HR,Permanent,FullTime,Active,L1,Analyst,3,Hybrid,Travels often,40.315,9.41,16.144,558.001,0.001,0.0,22.728,3.904,25.6
Male,Saudi,30,Bachelors,Business,Married,Within district,Dammam,Finance,Internship,PartTime,Active,L1,Media,5,Remote,Travels rarely,22.313,3.164,12.288,279.99,0.15,0.0,10.876,4.003,10.11
Male,Saudi,53,Masters,Communication,Married,Other district,Khobar,Finance,Permanent,FullTime,Active,L3,Media,3,On Site,Travels often,40.307,4.582,28.249,1834.739,0.091,0.099,16.057,4.49,19.522
Female,Saudi,28,High School,Business,Unmarried,Within district,Khobar,HR,Permanent,FullTime,Active,L1,Designer,3,On Site,Travels rarely,40.759,5.378,14.677,913.844,0.105,0.001,23.352,4.374,20.327
Male,Expat_Arab,37,High School,Humanities,Unmarried,Within district,Buqaiq,HR,Internship,FullTime,Active,L2,Manager,4,Hybrid,Travels often,40.04,5.325,16.156,718.251,0.0,0.0,10.133,4.544,27.575
Male,Saudi,58,High School,Social Science,Married,Within district,Buqaiq,HR,Permanent,FullTime,Active,L2,Analyst,3,Hybrid,Travels often,39.772,5.227,14.656,18216.638,0.07,0.039,7.49,4.45,22.849
Female,Expat_Arab,21,High School,Business,Married,Other district,Dammam,HR,Permanent,FullTime,Active,L1,Secretary,3,On Site,Travels rarely,40.407,11.234,13.886,923.013,0.071,0.199,14.171,4.15,17.77
Female,Expat_Arab,45,High School,Humanities,Unmarried,Within district,Dammam,HR,Internship,PartTime,Active,L1,Designer,4,Hybrid,Travels rarely,25.071,2.95,14.314,373.553,0.0,0.199,10.44,4.073,19.621
Male,Saudi,23,Bachelors,Social Science,Unmarried,Within district,Dammam,Accounting,Permanent,FullTime,Active,L1,Media,4,Hybrid,Travels often,41.314,9.838,13.219,456.076,0.178,0.0,13.906,2.361,25.82
Male,Expat_Europe,24,Masters,Communication,Unmarried,Within district,Buqaiq,HR,Internship,PartTime,Active,L1,Media,4,On Site,Travels rarely,20.475,13.607,11.816,339.674,0.11,0.054,12.527,3.727,15.497
Female,Saudi,19,High School,Communication,Married,Other district,Dammam,Customer Support,Internship,PartTime,Active,L1,Media,4,Hybrid,Travels rarely,23.089,1.344,11.634,295.663,0.052,0.185,16.345,2.297,22.146
Male,Expat_Europe,52,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,Hybrid,Travels rarely,41.407,7.719,15.254,1017.315,0.0,0.051,17.74,3.75,27.776
Male,Saudi,44,High School,Communication,Unmarried,Within district,Dammam,HR,Fixed Term,FullTime,Active,L1,Media,4,On Site,Travels often,40.773,7.427,13.156,2519.543,0.329,0.04,17.931,3.386,7.553
Male,Expat_Europe,26,High School,Communication,Unmarried,Within district,Riyadh,Finance,Permanent,FullTime,Active,L2,Designer,4,On Site,Travels often,40.558,7.177,14.29,3682.219,0.169,0.093,9.735,3.909,29.992
Male,Saudi,18,High School,Communication,Married,Within district,Dammam,Finance,Fixed Term,FullTime,Active,L1,Manager,4,Hybrid,Travels often,39.93,6.034,15.813,461.638,0.116,0.184,15.197,3.949,17.906
Male,Expat_Arab,27,High School,STEM,Unmarried,Within district,Dammam,Finance,Internship,FullTime,Active,L1,Designer,4,Remote,Travels often,42.317,12.614,39.494,1633.38,0.0,0.117,17.951,4.979,12.434
Female,Saudi,27,High School,Humanities,Unmarried,Within district,Khobar,HR,Internship,PartTime,Active,L2,Analyst,3,Hybrid,Travels often,23.561,2.568,14.304,322.278,0.0,0.0,15.347,3.967,21.503
