RESOURCE,MANAGER,ROLE_ROLLUP_1,ROLE_ROLLUP_2,ROLE_DEPTNAME,ROLE_TITLE,ROLE_FAMILY_DESC,ROLE_FAMILY,ROLE_CODE,target
1020,16642,117961,118300,81476,118321,117906,290919,118322,1
1003,1550,117961,118225,123173,118054,120514,117887,118055,1
20897,17904,117961,118386,125004,117985,311392,19793,117987,0
17226,3788,117961,118343,120722,118321,117906,290919,118322,1
87090,17223,117961,118225,120535,123067,269406,118398,123068,1
25990,4263,121785,121786,119142,118321,117906,290919,118322,1
6688,8607,117961,118225,118403,117905,117906,290919,117908,1
38391,52423,119665,119666,117895,117896,117897,117887,117898,1
41825,14560,117951,117952,118008,117879,117897,19721,117880,1
38205,31851,118185,31010,117884,117879,117886,19721,117880,1
42303,1448,117902,117903,120722,117905,117906,290919,117908,1
39883,49772,91261,118026,118746,118451,126309,118453,118454,1
52697,133801,119062,119091,118535,118451,130134,118453,118454,1
6977,7445,117961,118343,122299,179731,118054,117887,117973,1
20351,1088,117961,118327,119830,117905,117906,290919,117908,1
19284,51138,117961,118413,119968,118321,117906,290919,118322,1
20284,77947,117980,118076,117941,117879,117886,19721,117880,1
77561,14696,117876,117877,117878,117879,117879,19721,117880,1
4675,5652,117961,118300,28618,118784,124402,290919,118786,1
30829,2710,118290,118291,120823,118396,308262,118398,118399,1
4675,1116,117961,118343,123454,118321,117906,290919,118322,1
40129,18213,117961,118386,118746,118747,160002,118453,118749,1
80190,1409,117961,118300,120722,118784,290919,290919,118786,1
40057,4046,117961,117962,118352,117905,117906,290919,117908,1
39332,71192,117961,118386,118522,118321,117906,290919,118322,0
75047,56201,91261,118026,118746,119962,168365,118205,119964,1
39543,7553,117961,118225,118403,118784,118785,290919,118786,1
37439,4669,117961,118327,118391,117905,117906,290919,117908,1
75895,3868,117961,118386,122938,118784,117906,290919,118786,1
38205,53520,117916,118011,117912,117885,117913,117887,117888,1
72168,5330,117961,118052,118867,118685,279443,308574,118687,1
43583,1755,117961,117962,119223,125793,139296,118643,125795,1
74478,4528,117961,118225,120054,119928,132654,118331,119929,1
79363,22314,118212,118213,118437,120990,154858,118398,120992,1
74196,4151,118990,118991,118992,128230,302830,4673,128231,1
39939,23224,117961,118225,120535,118890,125128,118398,118892,1
79092,3230,117961,118386,121961,120348,249620,118295,120350,1
74582,17790,117961,118225,119924,118321,117906,290919,118322,1
75078,69981,118595,118596,118706,118172,130384,249618,118175,1
43266,14889,117961,118300,118437,118321,117906,290919,118322,1
40944,17059,117902,118041,117945,118274,119248,292795,118276,1
103045,79105,119062,119063,124211,120516,123107,120518,120519,1
100474,5244,117961,118343,119598,118321,117906,290919,118322,1
32456,16566,117961,118327,120559,118054,124424,117887,118055,1
6104,15785,117961,118343,118395,118890,125128,118398,118892,1
79151,1915,117961,118300,119181,118321,117906,290919,118322,1
80177,5919,117961,118446,16232,118784,121873,290919,118786,0
97026,7460,117961,118300,118783,118784,147114,290919,118786,1
38469,25558,117961,118052,118546,118685,120316,308574,118687,1
38972,15484,118256,118257,118623,117946,119359,292795,117948,1
42898,3838,117961,118225,119924,118321,118448,290919,118322,1
36152,11697,117951,117952,118810,134067,305581,19793,134069,1
78287,46224,117961,118327,118378,120952,130134,118453,120954,1
74615,17790,117961,118225,119924,117905,240983,290919,117908,1
80541,2344,118212,118213,120823,120647,311441,118398,120649,1
80057,23136,117961,118386,121961,118321,117906,290919,118322,1
42880,50976,117961,118413,119968,118784,117906,290919,118786,1
15716,46613,118573,118574,117945,117946,144259,292795,117948,1
16003,2354,117961,117962,118501,126110,308462,118504,126112,1
81284,7011,117961,118052,120685,118321,117906,290919,118322,0
20293,83596,118090,118091,117941,117885,117913,117887,117888,1
42093,820,117961,118300,123719,118321,118406,290919,118322,1
38718,70530,117910,117911,117884,117885,117913,117887,117888,1
44781,58910,117902,118041,117945,259173,197337,292795,118943,1
74726,1915,117961,118300,119181,118207,205690,270488,118209,1
20351,46254,117961,118327,126310,124886,306399,118643,124888,1
25993,72287,126918,126919,118042,118043,118043,270488,118046,1
41378,1467,117961,118343,118833,118834,127160,118424,118836,1
31992,17835,117902,117903,118403,120952,141500,118453,120954,1
15715,46616,118256,118257,117945,280788,130913,292795,119082,1
74995,112642,119301,119302,119303,117905,117906,290919,117908,1
99461,8686,117961,118327,119830,118321,117906,290919,118322,1
3853,2931,117961,118343,118700,118321,117906,290919,118322,1
58678,34826,118555,118178,118320,117905,117906,290919,117908,1
42085,108112,117961,117969,118970,120647,121659,118398,120649,1
33111,1553,117961,118225,123173,118054,120716,117887,118055,1
24890,3692,117961,118413,126229,121594,207709,4673,121596,1
81458,23225,117961,118300,119984,120647,311441,118398,120649,1
33234,7389,117961,118386,118746,118451,152307,118453,118454,1
43302,7477,119301,119302,119303,118321,117906,290919,118322,1
31183,196,117961,118413,121639,118451,130134,118453,118454,1
13878,75345,118126,118237,117895,117879,117897,19721,117880,1
43876,98939,118079,118080,117878,117885,118177,117887,117888,1
72145,5496,91261,118026,118202,117905,117906,290919,117908,1
33642,19858,117929,117940,117941,118568,140630,19721,118570,1
18072,3936,117943,117944,117945,280788,126042,292795,119082,1
40777,31851,118185,31010,117941,117879,117886,19721,117880,1
76880,1600,117961,118327,118507,118890,311441,118398,118892,1
974,1030,117961,118343,120722,124435,127527,118363,124436,1
38469,93568,118976,118977,117895,118194,118195,117887,118196,1
31921,11830,117975,117976,118246,179731,118247,117887,117973,1
42085,4722,117961,118343,119598,118523,311622,118331,118525,1
5372,3966,117961,118343,122012,117905,240983,290919,117908,1
35788,27104,117961,118327,118507,118863,127778,118398,118865,1
32423,20169,117961,118343,118660,117905,117906,290919,117908,1
39398,16098,117961,118327,120171,120647,240979,118398,120649,1
311938,4498,117890,118102,117878,134118,211100,119788,134120,1
4675,3242,117961,118343,118514,117905,117906,290919,117908,1
35627,718,117961,118300,119181,118641,153273,118643,118644,1
1969,44917,117961,117962,118450,119192,119193,119184,119194,1
15064,3736,117961,118300,120059,118054,118054,117887,118055,1
30583,46617,118573,118574,117945,280788,280788,292795,119082,1
19843,124033,124034,124035,117945,280788,126042,292795,119082,1
40867,7284,91261,118026,118202,117905,117906,290919,117908,1
81324,8115,91261,118026,118202,117905,117906,290919,117908,0
17308,4475,117961,118052,118706,118728,301534,118295,118730,1
37571,6217,117961,118327,118328,119172,184011,118467,119174,1
80163,70142,117902,117903,118635,159787,118959,119695,159789,1
33054,4933,117961,118300,118458,120006,311622,118424,120008,1
39325,205,117961,118386,118746,118321,117906,290919,118322,1
17183,10494,117961,118225,120535,118890,311441,118398,118892,1
5762,2168,118269,118270,117878,117899,141802,19721,117900,1
78849,49423,117961,118052,123144,118890,203706,118398,118892,1
85565,15015,117961,118413,122007,118784,118785,290919,118786,1
78712,2299,117961,117962,119223,123045,123107,120518,123047,1
6977,17789,117961,118052,119986,118321,117906,290919,118322,1
15365,3634,119596,119597,121108,118728,252267,118295,118730,1
26956,18686,117961,118386,121883,118321,117906,290919,118322,1
23921,16971,117961,118343,119993,120516,310589,120518,120519,1
969,1383,121005,121006,118575,122129,164523,121916,122131,1
18418,3116,117961,118300,147589,118826,236735,118424,118828,1
96408,782,117961,118413,277693,117905,117906,290919,117908,1
72024,17728,117961,118052,119986,118259,117906,290919,118261,1
4675,1483,117961,117962,118840,124886,143242,118643,124888,1
80410,2781,117961,118300,118783,118451,130134,118453,118454,1
74016,8715,117961,118052,119986,118321,117906,290919,118322,1
3130,50003,117961,118343,124816,119743,132775,3130,119745,1
110042,1540,117961,118343,123125,118536,118536,308574,118539,1
34924,25262,117961,118327,118320,118685,310608,308574,118687,1
74615,17790,117961,118225,119924,118321,117906,290919,118322,1
79121,49440,117961,118300,118631,118422,142573,118424,118425,1
34950,4496,117961,118225,120551,117905,117906,290919,117908,1
42976,4713,117961,118052,120398,120344,311360,118424,120346,1
28149,51178,117961,118386,121961,307024,311622,118331,118332,1
34197,1475,91261,118026,118450,118641,123881,118643,118644,1
43219,7067,117961,118225,118403,117905,240983,290919,117908,1
42416,53255,120864,120865,124449,118685,284982,308574,118687,1
20333,4362,118212,118213,126955,119962,311618,118205,119964,1
105470,69502,118658,118659,123606,127723,120319,118643,127725,1
3853,97000,119691,119692,121014,157359,306795,119695,157361,1
29955,3692,117961,118413,126229,118321,117906,290919,118322,1
15673,1895,117902,117903,118783,120952,122352,118453,120954,1
972,17227,117961,118343,118979,118826,158101,118424,118828,1
78723,3883,117961,118343,119987,118784,118785,290919,118786,1
75901,4110,119596,119597,118292,138137,177534,118424,138139,1
25993,21823,117961,118446,118684,117905,117906,290919,117908,1
79228,13400,117983,117984,117878,117879,117879,19721,117880,1
37942,14890,117935,117936,117878,117879,117879,19721,117880,1
33155,1915,117961,118300,119181,118784,117906,290919,118786,1
17278,4147,117961,118300,118631,118422,300136,118424,118425,1
35625,6454,117961,118343,118856,117905,240983,290919,117908,1
87825,27147,117961,118343,122299,119949,121350,290919,119951,1
23921,310793,120342,120343,119076,118834,124426,118424,118836,1
18072,72209,117961,118225,124948,118451,130134,118453,118454,0
79543,28266,118315,118463,118522,131252,131253,124487,131254,1
32270,70264,117961,118343,118437,118523,311622,118331,118525,1
25993,3104,117961,118343,123476,118054,118054,117887,118055,1
73747,23804,117961,118413,120526,117905,117906,290919,117908,1
33040,16974,117961,118300,119181,118321,118448,290919,118322,1
25993,91412,117975,117976,117920,118568,131694,19721,118570,1
40919,38364,118315,118316,118464,130857,156150,308574,130858,1
20364,125466,117902,117903,120171,120990,262257,118398,120992,1
34950,7525,117961,118225,120551,118321,117906,290919,118322,1
33054,2594,117961,118300,123472,118784,117906,290919,118786,1
79092,123313,118169,118170,125857,117946,125858,292795,117948,1
37709,58457,117926,118266,117884,117885,117913,117887,117888,1
44900,283684,118752,119070,120995,280788,280788,292795,119082,1
34165,22599,117961,118343,119142,122297,193245,118331,118899,1
35625,4639,117961,118343,118856,118278,125889,290919,118279,1
35788,46118,117961,118327,120171,118054,118054,117887,118055,1
5371,17788,117961,118446,119961,132671,118260,290919,132673,1
23568,4583,117961,118413,120370,118777,232825,308574,118779,1
34019,2594,117961,118300,120410,128230,302830,4673,128231,1
75078,70142,117902,117903,118635,159787,118959,119695,159789,1
39331,56201,91261,118026,118746,118278,118260,290919,118279,1
75078,52194,117961,118052,126137,133718,121386,124136,133719,1
45055,54618,117961,118052,118992,118321,117906,290919,118322,0
28479,28241,119170,119171,118522,129229,200658,119788,129231,1
90460,4023,117961,118446,119064,117905,117906,290919,117908,1
34921,5652,117961,118300,121305,118784,124402,290919,118786,1
81296,6453,125714,125715,118910,118321,117906,290919,118322,1
24014,111936,117961,118300,118783,117905,240983,290919,117908,1
73183,5496,91261,118026,118202,117905,117906,290919,117908,1
14662,5240,118887,118888,127284,118912,309291,118424,118914,1
14354,28020,117993,117994,117895,117879,117897,19721,117880,1
33054,13864,117961,118446,123858,119849,282370,118638,119851,1
5393,2610,117961,118327,121979,117905,117906,290919,117908,1
14570,1549,118084,118085,117920,120632,226503,118131,120634,1
80591,18044,117961,118386,118522,118321,117906,290919,118322,0
25831,23450,118752,119070,118754,119885,118806,118474,119887,1
22956,71189,117961,118386,121883,119962,168365,118205,119964,1
18418,46526,117961,118300,119984,123067,269406,118398,123068,1
6690,23340,117961,118225,125919,161098,161813,161100,161101,1
77362,8164,117961,118327,120685,124886,123881,118643,124888,1
3069,770,117961,118300,120722,118451,142600,118453,118454,1
25624,1012,117961,118225,119924,118321,117906,290919,118322,1
73756,16698,117961,118300,118597,118636,311057,118638,118639,1
27124,23345,117961,118327,123757,124775,124776,122032,124777,1
26791,994,117961,118300,120312,119849,124690,118638,119851,1
43637,3872,117961,118386,118522,118321,117906,290919,118322,0
1151,1276,117902,117903,118507,121527,166118,118398,121529,1
20897,13544,117961,118343,119796,120628,278014,118131,120629,1
13878,123367,117932,117933,117878,117899,121756,19721,117900,1
4696,7530,117961,118300,118514,118054,124424,117887,118055,1
33642,14289,118602,118603,117941,118568,125168,19721,118570,1
30583,7684,118573,118574,118623,118995,130573,292795,118997,0
13878,50509,118079,118080,117878,117879,118177,19721,117880,1
27416,53481,117916,117917,117884,117879,117886,19721,117880,0
79602,27214,117961,118386,118733,118523,310608,118331,118525,0
100039,5767,117961,118343,118344,118777,279443,308574,118779,1
80762,4642,117961,118225,120551,117905,117906,290919,117908,1
33155,15967,117961,118300,124942,118321,240983,290919,118322,1
1014,7495,117961,118225,119924,117905,117906,290919,117908,1
39863,7133,117961,118327,118320,118321,117906,290919,118322,1
80094,20361,117961,117962,118352,117905,240983,290919,117908,1
80754,5047,117961,118300,127284,118826,236735,118424,118828,1
80826,5396,117961,118343,119993,120773,118959,118960,120774,1
80717,3878,117961,118327,119830,122551,117906,118762,122552,1
42085,18010,117876,117877,117878,118568,146303,19721,118570,1
74930,1480,118290,118291,118450,146951,130411,117887,146952,1
111709,5636,117961,118413,122007,118784,124402,290919,118786,1
19730,4311,119062,119091,118514,118777,279443,308574,118779,1
41932,5163,118290,118291,118597,118422,122739,118424,118425,1
43912,1812,117961,118413,122007,118784,123720,290919,118786,1
40257,7021,117961,118300,118783,118784,287626,290919,118786,1
80723,27102,117961,118327,118507,118863,122008,118398,118865,1
14960,19932,118084,118085,117941,117879,117886,19721,117880,1
80765,25607,117961,118343,118856,118321,117906,290919,118322,1
15705,6699,117961,118343,119993,117905,117906,290919,117908,1
42085,5022,118887,118888,118631,118912,309291,118424,118914,1
28149,71171,117961,118386,118746,118259,117906,290919,118261,1
38391,119058,118079,118080,117878,117879,118177,19721,117880,0
