age,attrition_raw,business_travel,department,distance_from_home_km,education_level,education_field,environment_satisfaction,gender,job_involvement,job_level,job_role,job_satisfaction,marital_status,monthly_income,num_companies_worked,overtime_flag,pct_salary_hike,relationship_satisfaction,stock_option_level,total_working_years,training_times_last_year,years_at_company,years_in_current_role,years_since_last_promotion,years_with_curr_manager,voluntary_exit_flag,salary_band,seniority_level,performance_score,bonus_pct,promotion_eligibility,overtime_hours_per_month,attrition_risk_score,skill_rating,total_annual_compensation,remote_work_pct,work_life_score,burnout_index,manager_rating,peer_rating,overall_360_score,team_size,career_advancement_score
35,No,Travel_Rarely,Research & Development,6,1,Life Sciences,3,Male,3,1,Research Scientist,3,Married,3506,0,Yes,14,4,0,4,3,3,2,2,2,0,Band_2,Junior,2.2,4.71,0,20,2.286,1.8,44765,46.9,3.3,2.44,4.01,2.82,2.99,7,0.53
42,No,Travel_Rarely,Research & Development,7,4,Medical,2,Female,4,2,Research Scientist,2,Married,2372,6,Yes,16,4,0,18,2,1,0,0,0,0,Band_1,Mid,2.47,7.81,0,28,3.766,2.4,32352,48.3,3.06,3.38,3.4,3.85,3.13,11,1.66
43,No,Travel_Rarely,Sales,4,4,Marketing,4,Female,2,3,Sales Executive,4,Single,10231,3,No,14,4,0,23,3,21,7,15,17,0,Band_5,Mid,1.8,6.85,0,0,0.199,3.34,135313,9.6,4.12,0.45,5.0,3.09,3.27,14,0.67
36,No,Travel_Rarely,Research & Development,2,4,Life Sciences,3,Female,3,2,Manufacturing Director,2,Single,5410,9,Yes,11,4,0,18,2,16,14,5,12,0,Band_4,Mid,2.07,6.22,0,17,2.33,2.93,73373,35.6,3.25,2.3,4.82,3.51,3.26,13,0.97
44,Yes,Travel_Rarely,Research & Development,15,3,Medical,1,Female,3,3,Healthcare Representative,4,Married,7978,1,No,11,4,1,10,2,10,7,0,5,1,Band_5,Mid,2.07,5.89,0,0,1.065,2.42,105532,37.0,3.81,1.65,4.39,3.2,3.32,10,1.86
28,No,Travel_Frequently,Research & Development,2,3,Life Sciences,4,Male,2,1,Laboratory Technician,4,Married,3867,1,Yes,12,2,1,2,2,2,2,2,2,0,Band_3,Junior,1.67,3.69,0,13,1.103,2.14,48640,48.2,3.54,1.55,2.41,2.36,1.99,8,0.84
51,No,Travel_Frequently,Research & Development,6,2,Medical,2,Female,2,1,Laboratory Technician,3,Single,2838,0,No,14,2,0,8,6,7,0,7,7,0,Band_2,Junior,2.2,4.79,0,0,1.443,2.94,37226,56.8,3.4,1.58,2.95,2.85,2.63,11,0.36
30,No,Non-Travel,Research & Development,9,2,Medical,3,Female,3,2,Manufacturing Director,3,Single,4695,7,Yes,18,3,0,10,3,8,4,1,7,0,Band_3,Junior,2.2,5.01,0,16,2.458,2.28,60228,46.2,3.42,2.13,3.75,3.11,3.09,7,1.65
29,Yes,Travel_Rarely,Research & Development,7,3,Technical Degree,2,Female,3,1,Laboratory Technician,3,Divorced,3339,3,Yes,13,1,2,10,2,7,7,7,7,1,Band_2,Junior,2.07,5.09,0,15,2.601,2.31,44723,41.7,3.39,2.43,2.15,3.13,2.52,11,0.42
28,No,Travel_Rarely,Research & Development,1,3,Technical Degree,4,Male,3,1,Research Scientist,1,Single,2080,2,No,11,2,0,5,2,3,2,1,2,0,Band_1,Junior,2.07,5.33,0,0,1.67,2.17,26424,46.8,3.27,0.99,2.41,3.04,2.27,11,0.89
25,No,Travel_Rarely,Research & Development,1,3,Medical,4,Female,3,1,Research Scientist,2,Single,2096,1,No,18,4,0,2,3,2,2,2,1,0,Band_1,Junior,2.2,4.94,0,0,1.031,2.37,26819,35.9,3.13,1.08,3.78,3.17,3.03,8,0.71
32,No,Travel_Rarely,Sales,8,3,Medical,3,Male,4,2,Sales Executive,4,Married,6209,1,No,15,3,2,10,4,10,7,0,8,0,Band_4,Junior,2.73,7.72,0,0,0.779,2.88,81772,18.5,4.24,0.71,3.82,4.14,3.59,14,1.98
45,No,Travel_Frequently,Research & Development,25,3,Medical,2,Female,3,5,Manager,2,Single,18061,3,No,22,3,0,22,4,0,0,0,0,0,Band_6,Director,4.33,13.27,0,0,2.635,2.53,246738,46.5,3.94,1.23,2.6,3.26,3.41,16,1.3
39,No,Travel_Rarely,Research & Development,13,4,Medical,3,Female,2,4,Manager,2,Divorced,17123,6,Yes,13,4,2,21,4,19,9,15,2,0,Band_6,Senior,1.93,7.17,0,21,2.981,3.5,225883,39.6,3.17,2.58,4.01,3.19,3.2,13,0.53
58,No,Travel_Rarely,Research & Development,23,4,Life Sciences,1,Male,3,1,Research Scientist,3,Divorced,2372,1,No,12,4,2,2,3,2,2,2,2,0,Band_1,Junior,2.2,5.26,0,0,1.879,2.67,30436,43.7,3.9,1.59,4.01,3.35,3.08,10,0.5
32,Yes,Travel_Rarely,Research & Development,7,2,Life Sciences,4,Male,3,2,Laboratory Technician,3,Married,4883,1,No,18,1,1,10,3,10,4,1,1,1,Band_3,Junior,2.2,5.22,0,0,0.883,2.35,63231,40.8,3.86,0.62,1.38,3.15,1.95,7,0.73
39,Yes,Travel_Rarely,Research & Development,23,3,Medical,3,Male,3,1,Research Scientist,1,Single,3904,0,No,13,1,0,6,2,5,2,0,3,1,Band_3,Junior,2.07,4.62,0,0,2.694,2.24,51491,55.5,4.05,0.83,1.77,3.09,2.37,9,1.89
30,No,Travel_Rarely,Research & Development,6,3,Technical Degree,1,Female,2,2,Laboratory Technician,4,Married,4627,0,No,12,1,1,10,6,9,2,6,7,0,Band_3,Junior,2.2,5.23,0,0,0.874,3.32,60385,43.4,3.9,1.59,2.15,3.08,2.38,9,0.0
36,No,Travel_Rarely,Research & Development,10,4,Technical Degree,4,Female,3,3,Healthcare Representative,3,Married,7094,3,No,12,1,0,10,0,7,7,1,7,0,Band_5,Mid,1.8,5.68,0,0,1.119,2.14,90829,46.2,3.93,0.57,2.15,3.03,2.08,11,0.95
46,No,Travel_Rarely,Human Resources,1,2,Life Sciences,4,Female,3,1,Human Resources,1,Single,3423,6,No,12,3,0,10,3,7,6,5,7,0,Band_2,Junior,2.2,4.39,0,0,1.798,2.24,43220,34.6,4.45,0.24,3.75,3.09,2.99,8,0.47
28,No,Non-Travel,Research & Development,1,3,Life Sciences,3,Female,1,2,Laboratory Technician,4,Married,6674,0,No,11,1,3,10,6,9,8,7,5,0,Band_5,Junior,1.8,4.08,0,0,0.501,3.32,85089,39.1,3.84,0.96,1.99,2.41,2.2,11,0.42
50,No,Travel_Rarely,Research & Development,28,3,Life Sciences,4,Female,3,4,Research Director,1,Married,16880,4,Yes,11,2,0,25,2,3,2,1,2,0,Band_6,Senior,2.07,7.33,0,20,3.625,2.17,216994,46.5,3.29,2.11,2.41,3.04,2.33,14,0.81
40,Yes,Travel_Rarely,Sales,25,4,Marketing,4,Male,2,3,Sales Executive,2,Single,9094,2,Yes,12,3,0,9,2,5,4,1,0,1,Band_5,Mid,1.67,6.82,0,10,2.747,2.54,117322,10.2,3.14,1.64,2.6,2.6,2.55,15,0.95
52,Yes,Travel_Rarely,Sales,5,3,Life Sciences,2,Male,3,3,Sales Executive,2,Single,8446,9,Yes,19,3,0,10,2,8,7,7,7,1,Band_5,Mid,2.07,6.05,0,13,2.71,2.35,110079,0.0,2.25,3.05,3.75,3.15,2.88,15,0.17
30,No,Travel_Rarely,Research & Development,17,4,Medical,2,Female,3,3,Manager,1,Married,11916,1,Yes,23,4,2,9,2,9,1,0,8,0,Band_6,Mid,4.07,10.48,0,11,3.139,2.68,159927,47.0,3.59,2.08,4.62,3.35,4.06,9,2.03
39,No,Travel_Rarely,Research & Development,18,2,Life Sciences,1,Male,3,2,Manufacturing Director,3,Single,4534,0,No,11,1,0,9,6,8,7,1,7,0,Band_3,Junior,2.6,3.82,0,0,1.762,2.98,58771,44.6,3.91,1.58,2.15,3.54,2.58,9,1.08
31,No,Non-Travel,Sales,2,4,Life Sciences,4,Female,3,3,Sales Executive,3,Divorced,9852,1,Yes,19,1,1,10,5,10,8,9,6,0,Band_5,Mid,2.47,7.5,0,9,1.01,3.42,129012,9.0,2.49,2.0,2.08,3.8,2.74,14,0.16
41,No,Non-Travel,Sales,10,2,Medical,3,Male,1,2,Sales Executive,2,Single,6151,1,No,13,1,0,19,4,19,2,11,9,0,Band_4,Mid,1.53,6.58,0,0,1.679,2.9,83471,8.3,3.44,1.22,2.27,2.16,1.96,17,0.7
31,Yes,Travel_Frequently,Sales,1,3,Life Sciences,4,Female,3,1,Sales Representative,2,Single,2302,1,Yes,11,1,0,3,2,3,2,2,2,1,Band_1,Junior,2.07,6.25,0,23,2.952,2.17,31637,10.1,3.39,2.22,1.61,3.04,2.02,14,0.66
44,Yes,Travel_Rarely,Research & Development,3,3,Life Sciences,1,Male,3,1,Laboratory Technician,1,Married,2362,4,No,12,3,0,10,4,3,2,1,2,1,Band_1,Junior,2.33,4.49,0,0,2.82,2.64,30088,55.7,4.72,1.06,3.21,3.33,3.28,11,0.87
42,No,Non-Travel,Research & Development,2,1,Life Sciences,3,Male,3,4,Manager,3,Married,17861,0,Yes,13,4,0,21,3,20,8,2,10,0,Band_6,Senior,2.2,7.43,0,15,1.641,2.4,235564,35.6,2.64,2.58,4.73,3.18,3.32,15,1.74
55,No,Travel_Rarely,Research & Development,2,2,Medical,4,Female,1,5,Manager,3,Married,19187,4,No,14,4,1,23,5,19,9,9,11,0,Band_6,Director,1.67,8.84,0,0,0.695,3.13,254095,42.3,3.88,0.6,4.78,2.29,2.89,15,0.63
56,No,Travel_Rarely,Human Resources,8,4,Life Sciences,4,Male,3,5,Manager,2,Single,19717,6,No,14,1,0,36,4,7,3,7,7,0,Band_6,Director,2.33,8.32,0,0,1.483,3.08,259256,35.3,3.79,0.66,2.15,3.6,2.76,12,0.27
40,No,Non-Travel,Research & Development,16,2,Life Sciences,3,Male,3,1,Research Scientist,3,Divorced,3544,9,No,16,2,1,6,0,4,2,0,0,0,Band_2,Junior,1.8,5.05,0,0,1.441,1.44,45294,48.8,3.97,0.88,1.8,2.6,2.26,10,1.77
34,No,Travel_Rarely,Research & Development,9,3,Life Sciences,4,Male,3,3,Healthcare Representative,4,Divorced,8500,0,No,11,4,1,10,0,9,7,1,6,0,Band_5,Mid,1.8,5.43,0,0,0.395,1.92,110629,48.7,3.3,0.97,4.48,2.89,3.2,11,0.86
40,No,Travel_Rarely,Research & Development,2,3,Life Sciences,3,Male,3,2,Research Scientist,4,Single,4661,1,No,13,3,0,9,4,9,8,8,8,0,Band_3,Junior,2.33,5.27,0,0,0.329,2.85,61031,67.0,4.2,0.73,3.82,3.46,3.05,8,0.54
41,No,Travel_Frequently,Sales,1,3,Marketing,3,Female,3,2,Sales Executive,1,Divorced,4103,0,No,17,4,1,10,2,9,3,1,7,0,Band_3,Junior,2.07,6.82,0,0,2.216,2.38,55333,12.9,3.5,1.18,4.55,3.17,3.29,14,0.93
35,No,Travel_Frequently,Research & Development,4,4,Life Sciences,3,Male,3,2,Research Scientist,3,Single,4249,1,Yes,11,2,0,9,3,9,6,1,1,0,Band_3,Junior,2.2,4.85,0,21,2.509,2.92,56248,54.0,3.36,2.45,2.18,3.5,2.36,9,0.96
51,No,Travel_Rarely,Human Resources,5,3,Life Sciences,3,Male,3,4,Manager,2,Divorced,14026,1,Yes,11,2,1,33,2,33,9,0,10,0,Band_6,Senior,2.07,6.01,0,24,2.851,3.22,186316,27.5,2.92,2.91,3.13,3.68,3.03,12,2.65
38,No,Travel_Rarely,Sales,2,2,Life Sciences,2,Female,3,2,Sales Executive,1,Divorced,6893,3,No,15,4,1,11,3,7,7,1,7,0,Band_5,Mid,2.2,7.73,0,0,2.301,2.24,91733,0.1,3.33,1.62,4.55,3.09,3.09,14,0.79
34,No,Travel_Rarely,Sales,15,2,Medical,3,Female,3,2,Sales Executive,1,Single,6125,1,No,12,4,0,10,6,10,8,9,6,0,Band_4,Junior,2.6,7.13,0,0,2.601,3.05,80633,5.5,4.07,0.81,4.48,3.58,3.46,13,0.0
25,No,Travel_Rarely,Research & Development,19,1,Medical,4,Male,3,1,Laboratory Technician,4,Married,3669,3,No,11,3,3,7,6,3,2,1,2,0,Band_3,Junior,2.6,4.96,0,0,0.768,2.5,47584,50.7,3.32,0.96,3.21,3.25,3.01,9,0.79
58,Yes,Travel_Rarely,Research & Development,7,4,Medical,3,Female,2,3,Manufacturing Director,1,Married,10008,7,Yes,14,4,0,31,0,10,9,5,9,1,Band_5,Senior,1.4,5.95,0,13,3.198,2.25,129430,48.3,2.87,2.32,4.67,2.43,2.91,15,0.73
40,No,Travel_Rarely,Research & Development,1,4,Life Sciences,2,Male,3,1,Laboratory Technician,2,Married,2387,3,No,22,3,1,7,3,4,2,0,3,0,Band_1,Junior,4.2,8.7,0,0,1.589,2.74,32416,48.2,3.96,1.22,3.37,3.39,3.64,9,1.92
36,No,Travel_Frequently,Sales,7,3,Marketing,1,Female,4,2,Sales Executive,1,Married,4639,2,No,16,4,1,17,2,15,7,6,13,0,Band_3,Mid,2.47,8.83,0,0,2.602,2.59,63964,6.3,2.75,2.33,4.86,3.97,3.94,13,1.01
48,No,Travel_Rarely,Research & Development,4,3,Life Sciences,4,Male,3,3,Manufacturing Director,4,Single,7898,1,No,11,3,0,11,2,10,9,0,8,0,Band_5,Mid,2.07,6.03,0,0,0.142,2.42,103031,42.0,3.88,0.6,3.82,3.2,3.11,10,2.25
27,No,Travel_Rarely,Sales,11,3,Medical,3,Female,4,1,Sales Representative,4,Married,2534,8,No,14,2,1,5,4,1,0,0,0,0,Band_1,Junior,2.73,7.28,0,0,0.205,2.57,32012,6.6,3.42,1.23,1.8,3.95,2.85,15,1.91
51,No,Travel_Rarely,Research & Development,11,2,Technical Degree,4,Female,2,4,Manufacturing Director,2,Single,13142,3,No,16,2,0,29,1,5,2,0,3,0,Band_6,Senior,1.53,6.3,0,0,1.469,1.71,169087,50.8,3.32,0.96,2.57,2.1,1.92,12,2.38
18,No,Non-Travel,Research & Development,1,3,Life Sciences,4,Female,3,1,Laboratory Technician,4,Single,1611,1,No,15,3,0,0,5,0,0,0,0,0,Band_1,Junior,2.47,5.48,0,0,0.0,2.77,20427,51.7,4.67,0.1,2.6,3.41,3.0,8,1.73
35,No,Travel_Rarely,Research & Development,1,3,Medical,4,Female,2,2,Laboratory Technician,4,Married,5363,0,No,12,2,1,10,0,9,7,0,0,0,Band_4,Junior,1.4,3.39,0,0,0.0,1.92,68356,37.0,3.81,0.65,1.8,2.23,1.69,7,2.05
27,No,Travel_Frequently,Sales,2,1,Life Sciences,4,Male,1,2,Sales Executive,4,Single,5071,3,No,20,2,0,8,3,6,2,0,0,0,Band_4,Junior,3.4,8.36,0,0,0.333,1.91,67395,14.1,3.52,0.83,1.8,1.55,2.49,14,1.93
55,Yes,Travel_Rarely,Sales,13,4,Marketing,1,Male,4,4,Sales Executive,3,Single,13695,6,Yes,17,3,0,24,2,19,7,3,8,1,Band_6,Senior,2.47,9.35,0,7,2.268,3.03,184563,2.8,2.48,2.9,3.82,4.23,3.71,15,1.33
56,No,Travel_Rarely,Research & Development,23,3,Life Sciences,4,Male,3,4,Manufacturing Director,2,Married,13402,4,Yes,12,1,1,33,0,19,16,15,9,0,Band_6,Senior,1.8,7.49,0,24,3.538,2.26,177127,48.8,3.19,2.4,2.27,3.1,2.42,12,0.59
34,No,Non-Travel,Research & Development,26,1,Technical Degree,1,Female,2,1,Research Scientist,3,Divorced,2029,1,No,20,3,3,5,2,5,4,0,0,0,Band_1,Junior,3.67,7.73,0,0,2.093,1.64,27377,43.5,3.9,1.59,2.6,2.06,2.94,10,1.74
40,No,Travel_Rarely,Research & Development,2,1,Medical,2,Female,4,2,Healthcare Representative,3,Divorced,6377,5,No,20,2,3,15,0,12,11,11,8,0,Band_4,Mid,4.2,9.86,0,0,1.103,1.42,86265,57.5,4.08,1.14,3.02,3.26,3.14,13,0.56
34,No,Travel_Rarely,Research & Development,29,3,Medical,2,Male,3,2,Laboratory Technician,3,Married,5429,4,No,13,1,2,10,1,8,7,7,7,0,Band_4,Junior,1.93,4.43,0,0,2.302,2.11,71911,41.7,3.87,1.28,2.15,3.01,2.31,8,0.16
31,Yes,Travel_Frequently,Sales,2,3,Life Sciences,3,Female,2,1,Sales Representative,4,Single,2785,7,No,14,3,0,3,3,1,0,0,0,1,Band_2,Junior,1.8,5.66,0,0,0.097,2.34,36409,9.4,4.12,0.78,2.6,2.48,2.42,12,1.91
35,Yes,Travel_Frequently,Sales,18,4,Marketing,4,Female,3,2,Sales Executive,3,Married,4614,0,Yes,18,3,1,5,0,4,2,3,2,1,Band_3,Junior,1.8,4.67,0,24,2.8,2.04,59172,12.9,2.06,3.12,3.21,2.97,2.76,11,0.58
38,No,Travel_Frequently,Research & Development,7,3,Life Sciences,4,Male,4,1,Research Scientist,3,Divorced,2610,1,No,11,4,3,4,2,4,2,0,3,0,Band_2,Junior,2.47,5.48,0,0,0.96,2.21,34974,38.0,3.83,0.63,4.17,3.74,3.3,9,1.83
34,No,Travel_Rarely,Research & Development,2,4,Technical Degree,3,Female,3,2,Healthcare Representative,4,Single,6687,1,No,11,4,0,14,2,14,11,4,11,0,Band_5,Mid,2.07,6.38,0,0,0.0,2.86,87280,44.4,4.58,0.49,4.78,3.46,3.4,13,0.84
28,No,Travel_Rarely,Sales,26,3,Life Sciences,3,Male,2,2,Sales Executive,1,Married,4724,1,No,11,3,1,5,0,5,3,0,4,0,Band_3,Junior,1.4,4.76,0,0,2.836,1.78,58590,5.9,3.41,1.24,3.49,2.14,2.05,12,1.53
31,Yes,Travel_Rarely,Research & Development,22,4,Medical,4,Male,3,2,Manufacturing Director,3,Married,6179,1,Yes,15,4,2,10,3,10,2,6,7,1,Band_4,Junior,2.2,5.1,0,22,2.737,2.95,80110,40.9,2.49,2.74,4.55,3.52,3.47,8,0.5
39,No,Travel_Rarely,Sales,21,4,Life Sciences,1,Male,2,2,Sales Executive,4,Married,6120,3,Yes,12,4,2,8,2,5,4,1,4,0,Band_4,Junior,1.67,4.45,0,25,3.094,2.54,76855,4.5,3.25,3.42,4.29,2.6,2.64,12,0.86
51,No,Travel_Frequently,Sales,2,3,Marketing,2,Male,3,3,Sales Executive,2,Married,10596,2,No,11,2,0,14,5,4,2,3,2,0,Band_6,Mid,2.47,8.53,0,0,1.487,2.91,138809,16.9,3.55,1.48,2.41,3.49,2.89,17,1.19
41,No,Travel_Frequently,Research & Development,22,3,Life Sciences,4,Female,3,2,Research Scientist,4,Divorced,5467,3,Yes,14,1,2,12,4,6,2,3,3,0,Band_4,Mid,2.33,6.42,0,26,2.571,2.74,71480,40.2,2.35,3.05,1.77,3.39,2.59,11,0.58
37,No,Travel_Rarely,Research & Development,4,1,Life Sciences,3,Male,3,1,Research Scientist,3,Married,2996,7,Yes,15,4,0,8,2,6,4,1,3,0,Band_2,Junior,2.07,4.27,0,17,2.413,1.68,39723,49.5,3.43,2.18,4.17,2.75,2.95,10,0.86
33,No,Travel_Frequently,Sales,5,1,Life Sciences,2,Male,3,2,Sales Executive,4,Married,9998,6,No,13,1,0,8,2,5,4,1,2,0,Band_5,Junior,2.07,6.45,0,0,0.546,1.64,128054,10.5,4.14,1.1,1.61,2.72,2.17,14,0.63
32,No,Travel_Rarely,Sales,2,1,Marketing,3,Male,3,2,Sales Executive,2,Married,4078,0,Yes,13,1,3,4,3,3,2,1,2,0,Band_3,Junior,2.2,7.03,0,9,2.018,1.8,53446,0.0,2.38,2.41,1.61,2.82,2.15,14,1.24
39,No,Non-Travel,Research & Development,25,2,Life Sciences,3,Male,3,3,Healthcare Representative,3,Married,10920,3,No,21,2,1,13,2,6,4,0,5,0,Band_6,Mid,4.07,11.19,0,0,2.123,1.98,147215,49.2,3.97,0.88,2.79,2.93,3.31,11,1.85
25,No,Travel_Rarely,Sales,18,1,Life Sciences,1,Male,4,2,Sales Executive,3,Married,6232,2,No,11,2,0,6,3,3,2,1,2,0,Band_4,Junior,2.6,7.8,0,0,1.783,1.8,81645,0.0,2.67,2.38,2.41,3.49,2.66,13,0.71
52,No,Travel_Frequently,Research & Development,28,2,Medical,4,Female,4,4,Manufacturing Director,3,Married,13247,2,Yes,11,2,1,24,3,5,3,0,2,0,Band_6,Senior,2.6,8.59,0,28,3.829,2.17,173453,50.0,2.41,3.13,2.41,3.71,2.94,13,1.99
43,No,Travel_Rarely,Research & Development,6,3,Medical,1,Female,2,2,Research Scientist,3,Single,4081,1,Yes,14,1,0,20,3,20,7,1,8,0,Band_3,Mid,1.8,5.61,0,21,2.818,3.0,57826,40.9,1.85,4.09,2.22,2.88,2.07,9,1.6
27,No,Travel_Rarely,Sales,10,3,Marketing,4,Female,2,2,Sales Executive,4,Married,5769,1,Yes,11,4,0,6,3,6,2,4,4,0,Band_4,Junior,1.8,5.82,0,7,1.181,2.51,74674,8.1,3.21,1.43,4.29,2.58,2.69,13,0.6
27,Yes,Travel_Rarely,Research & Development,17,4,Life Sciences,4,Female,3,1,Research Scientist,3,Single,2394,1,Yes,13,4,0,8,2,8,2,7,7,1,Band_1,Junior,2.07,4.57,0,18,2.519,2.65,33460,34.6,3.2,2.05,4.55,3.34,3.3,11,0.37
26,No,Travel_Rarely,Research & Development,2,1,Medical,1,Male,2,1,Research Scientist,4,Single,3904,0,No,12,4,0,5,2,4,3,1,1,0,Band_3,Junior,1.67,3.72,0,0,0.786,1.61,48958,46.0,3.93,1.57,3.78,2.04,2.49,7,0.98
42,No,Travel_Rarely,Human Resources,10,3,Human Resources,3,Female,3,4,Manager,1,Married,16799,0,No,14,3,1,21,5,20,7,0,9,0,Band_6,Senior,2.47,7.78,0,0,2.208,3.47,222866,37.4,3.82,0.97,3.87,3.83,3.4,12,2.43
52,No,Travel_Rarely,Research & Development,8,4,Other,3,Female,3,1,Laboratory Technician,1,Married,2950,9,No,13,3,0,12,2,5,4,0,4,0,Band_2,Junior,2.07,4.48,0,0,2.016,2.54,38188,38.5,2.5,1.82,3.49,3.27,2.85,9,1.99
37,No,Travel_Rarely,Research & Development,11,3,Medical,1,Female,3,1,Laboratory Technician,3,Single,3629,4,No,18,1,0,8,6,3,2,0,2,0,Band_2,Junior,2.6,5.28,0,0,1.638,3.1,46335,40.1,3.85,1.62,1.61,3.61,2.78,8,1.95
35,No,Travel_Frequently,Research & Development,18,2,Life Sciences,3,Male,3,3,Manufacturing Director,4,Single,9362,2,No,11,3,0,10,2,2,2,2,2,0,Band_5,Mid,2.07,5.8,0,0,1.077,1.84,119866,48.6,3.96,0.88,3.21,2.84,2.72,9,0.84
25,No,Travel_Rarely,Research & Development,1,3,Technical Degree,1,Male,3,1,Laboratory Technician,4,Married,3229,4,No,11,2,1,7,2,3,2,0,2,0,Band_2,Junior,2.07,4.83,0,0,0.681,2.17,41130,48.8,3.3,1.97,2.41,3.04,2.51,10,1.86
26,No,Travel_Rarely,Research & Development,7,3,Other,3,Male,4,1,Laboratory Technician,1,Single,3578,0,No,12,4,0,8,2,7,7,0,7,0,Band_2,Junior,2.47,5.37,0,0,2.04,2.31,44862,25.5,3.66,1.08,4.55,3.8,3.62,7,1.76
29,No,Travel_Rarely,Human Resources,17,3,Other,2,Male,2,3,Human Resources,1,Single,7988,1,No,13,1,0,10,3,10,9,0,9,0,Band_5,Mid,1.8,4.6,0,0,2.672,2.65,100315,46.1,3.26,1.67,2.27,2.67,2.35,8,2.03
49,Yes,Travel_Frequently,Research & Development,28,2,Life Sciences,1,Male,2,2,Laboratory Technician,1,Single,4284,3,No,20,1,0,20,2,4,3,1,3,1,Band_3,Mid,3.67,9.77,0,0,3.585,1.91,58448,49.2,3.97,1.54,1.77,2.22,2.64,9,1.13
29,Yes,Travel_Frequently,Research & Development,14,1,Other,3,Female,3,3,Healthcare Representative,4,Single,7553,0,Yes,12,1,0,9,1,8,7,7,7,1,Band_5,Mid,1.93,5.52,0,24,2.577,1.51,98623,50.6,3.21,2.72,2.15,2.64,2.27,13,0.0
54,No,Travel_Rarely,Research & Development,1,3,Medical,4,Female,3,4,Research Director,4,Single,17328,6,No,19,4,0,29,3,20,7,12,7,0,Band_6,Senior,2.2,8.17,0,0,0.0,3.0,231434,43.9,3.24,1.01,4.55,3.55,3.52,11,0.21
58,No,Travel_Rarely,Research & Development,1,3,Medical,4,Female,3,5,Research Director,1,Married,19701,3,Yes,21,3,1,32,3,9,8,1,5,0,Band_6,Director,4.2,13.76,1,29,3.425,2.62,271178,30.2,2.79,2.94,3.59,3.32,3.5,17,3.33
55,No,Travel_Rarely,Research & Development,1,4,Medical,2,Male,4,4,Research Director,4,Divorced,14732,2,No,13,4,2,31,4,7,7,0,0,0,Band_6,Senior,2.73,8.31,0,0,0.534,3.08,192191,50.4,4.65,0.78,3.4,4.26,3.21,13,2.35
36,No,Travel_Rarely,Sales,3,4,Marketing,1,Female,3,2,Sales Executive,2,Single,9278,3,Yes,16,4,0,15,3,5,4,0,1,0,Band_5,Mid,2.2,8.51,0,24,3.76,2.78,121725,3.5,2.6,3.78,3.78,3.42,3.11,13,1.59
31,Yes,Travel_Frequently,Sales,1,4,Life Sciences,2,Female,1,1,Sales Representative,3,Single,1359,1,No,12,2,0,1,3,1,0,0,0,1,Band_1,Junior,1.4,4.33,0,0,1.239,2.64,17273,12.4,3.49,1.52,1.8,2.0,1.7,14,1.81
30,No,Travel_Rarely,Sales,7,4,Marketing,4,Female,3,2,Sales Executive,1,Divorced,4779,7,No,14,2,2,8,3,3,2,0,2,0,Band_3,Junior,2.2,5.46,0,0,1.62,2.7,60424,6.2,3.41,0.9,2.41,3.37,2.69,15,1.74
31,No,Travel_Rarely,Research & Development,8,5,Life Sciences,1,Female,3,4,Research Director,2,Single,16422,3,No,11,3,0,9,3,3,2,1,0,0,Band_6,Mid,2.2,5.77,0,0,1.998,3.0,210503,46.9,4.61,1.13,2.6,3.55,2.75,10,0.85
34,No,Travel_Frequently,Research & Development,1,4,Other,4,Male,3,1,Research Scientist,1,Divorced,2996,5,No,14,3,2,10,2,4,3,1,3,0,Band_2,Junior,2.07,4.0,0,0,1.451,2.51,40182,38.8,3.84,0.63,3.37,3.25,2.95,11,1.02
31,Yes,Travel_Rarely,Research & Development,8,3,Life Sciences,1,Female,2,1,Research Scientist,2,Single,1261,1,No,12,3,0,1,3,1,0,0,0,1,Band_1,Junior,1.8,3.96,0,0,1.998,2.34,16364,51.9,4.67,1.1,2.6,2.48,2.13,10,1.46
27,No,Travel_Rarely,Research & Development,11,1,Life Sciences,2,Male,3,1,Laboratory Technician,1,Married,2099,0,No,14,2,0,6,3,5,0,1,4,0,Band_1,Junior,2.2,4.65,0,0,2.818,1.88,27601,35.5,4.46,0.9,2.69,2.87,2.57,10,0.7
36,No,Travel_Rarely,Research & Development,4,4,Life Sciences,1,Male,2,2,Laboratory Technician,4,Single,5810,1,No,16,3,0,10,2,10,4,1,8,0,Band_4,Junior,1.67,3.49,0,0,0.509,2.72,73617,63.0,3.48,1.86,3.82,2.71,2.57,8,1.05
36,No,Travel_Rarely,Sales,16,4,Marketing,3,Female,2,2,Sales Executive,1,Married,5647,4,No,13,1,2,11,3,3,2,0,2,0,Band_4,Mid,1.8,7.24,0,0,2.124,2.7,74657,25.9,3.0,1.5,1.61,2.7,2.05,13,1.81
47,No,Travel_Rarely,Research & Development,1,3,Technical Degree,1,Male,3,1,Research Scientist,4,Married,3420,7,No,12,3,1,17,2,6,5,1,2,0,Band_2,Junior,2.07,4.68,0,0,0.514,2.28,44522,58.1,3.42,1.9,3.21,3.11,2.56,9,0.72
25,Yes,Travel_Rarely,Sales,9,2,Life Sciences,1,Male,2,1,Sales Representative,1,Married,4400,3,No,12,1,0,6,2,3,2,2,2,1,Band_3,Junior,1.67,5.31,0,0,2.698,1.87,56122,18.2,3.57,1.8,1.61,2.2,1.85,15,0.8
